id,Tx sour.shard,Tx dest.shard,Fee,Value,Ratio
297,40,23,811541315634000,22199542772020000,0.03655666803448112
298,47,1,811541315634000,100000000000000000,0.00811541315634
299,25,35,810491315634000,1966000000000000,0.4122539753987792
300,16,35,984167779497000,4000000000000000,0.24604194487425
301,63,47,759912011943000,65000000000000000,0.011690954029892307
302,44,18,1249555463919000,103098000000000000000,1.2120074724233253e-05
303,21,26,972379578744000,8416220421256000,0.1155363726320854
304,0,50,806164815435000,58800000000000000,0.013710285976785714
305,10,13,806164815435000,49379398930442216,0.01632593415263308
306,57,52,799812011943000,50000000000000000000,1.599624023886e-05
307,49,20,778812011943000,38385269052429000,0.020289346178067682
308,21,45,777000000000000,97541093543086010,0.007965873374761605
309,47,45,777000000000000,99223000000000000,0.007830845670862603
310,9,45,777000000000000,369223000000000000,0.002104419280489027
311,35,36,777000000000000,37986930000000000,0.020454403659363893
312,0,36,777000000000000,14186000000000000,0.054772310728887635
313,36,18,777000000000000,13609520000000000,0.0570923882693879
314,16,5,763041011943000,4946704162449265,0.15425240460816136
315,15,30,762012011943000,10000000000000000000,7.62012011943e-05
316,11,23,762012011943000,3385420890000000000,0.00022508634426929408
317,22,63,762012011943000,3072000000000000,0.24805078513769532
318,51,60,762012011943000,136783770000000000,0.005570924181596984
319,51,44,762012011943000,75930690000000000,0.01003562606823407
320,26,23,759912011943000,225719100000000000,0.003366626979918846
321,33,28,759702011943000,10000000000000000,0.0759702011943
322,38,32,757812011943000,47676028335552104,0.015895032333846863
323,49,18,903000000000000,8170000000000000,0.11052631578947368
324,3,36,813320190165000,158478450000000000,0.005132055431921501
325,62,40,981299190165000,55604000000000000,0.01764799637013524
326,13,7,792299190165000,500669325910394229,0.0015824799906092096
327,49,36,773399190165000,13000000000000000,0.05949224539730769
328,50,26,773399190165000,191662743829838000,0.004035208798073136
329,24,58,773399190165000,194161154347192730,0.003983284878817894
330,17,40,773399190165000,195920000000000000,0.0039475254704216005
331,18,41,773378190165000,86746098119530816,0.008915423366931527
332,60,28,773399190165000,44418227057916986,0.017411752818422124
333,19,45,775617315165000,370452275162617300,0.0020937037431462057
334,39,19,813299190165000,19477700000000000,0.04175540182696109
335,59,6,779432546193000,1080000000000000000,0.0007216968020305555
336,51,54,775499190165000,115085000000000000,0.006738490595342573
337,51,14,775499190165000,106170150000000000,0.007304305307706545
338,5,1,973366578744000,440418994165112,2.210092188664977
339,12,22,773378190165000,3007131096899140,0.2571814015566144
340,51,37,842174190165000,28031200000000000,0.03004417185725192
341,54,39,813299190165000,180716300000000000,0.004500419664219553
342,48,50,813299190165000,36500000000000000,0.022282169593561645
343,12,10,773399190165000,938500000000000,0.8240801173841236
344,20,45,792299190165000,13808150000000000,0.057379097863580565
345,17,0,792299190165000,4000000000000000,0.19807479754125
346,0,40,792299190165000,22611269052429000,0.03504001426580203
347,58,63,792299190165000,34539030000000000,0.02293924265287705
348,39,36,903000000000000,2242499020000000000,0.00040267576125852666
349,24,47,890993125113000,15410000000000000,0.057819151532316676
350,10,20,853090947891000,27259225476204412,0.031295494754085905
351,15,57,773273190165000,1132891867568742,0.682565752567801
352,39,28,834200891034000,3296070000000000,0.25308955545058204
353,58,0,819000000000000,160978000000000000,0.005087651728807663
354,8,60,1018669187760000,164864340000000000,0.006178832777057792
355,8,13,1018669187760000,8280000000000000,0.12302767968115942
356,10,1,934500000000000,4000000000000,233.625
357,33,22,872119113348000,2761386850000000000,0.00031582648890647103
358,48,41,859628305179000,20000000000000000,0.04298141525895
359,29,30,840000000000000,3800000000000000,0.22105263157894736
360,61,34,830753305179000,90000000000000000,0.009230592279766667
361,63,25,830753305179000,111720586260000000000,7.43599127958067e-06
362,54,57,830753305179000,21485617308259196,0.03866555441530896
363,9,31,830753305179000,5000000000000000000,0.0001661506610358
364,36,49,830753305179000,101432920000000000,0.008190174404710029
365,17,7,809753305179000,18451310000000000,0.043885952009857294
366,26,57,809753305179000,30088750000000000,0.026912161694287732
367,52,62,809753305179000,141482210000000000,0.005723357764760672
368,52,22,809753305179000,182209670000000000,0.004444074264439423
369,10,14,809753305179000,37847040000000000,0.021395419699374113
370,17,63,809753305179000,3869070000000000,0.20928887437523747
371,15,36,809753305179000,2886590000000000,0.2805224521594684
372,11,26,792953305179000,1097700000000000000,0.0007223770658458595
373,1,13,790853305179000,4294416093218303,0.18415851841369243
374,22,16,790853305179000,15673305617704566,0.05045861571700944
375,8,35,790853305179000,18565950787111271,0.04259697304207123
376,25,52,790643305179000,243103867978379344,0.0032522859950929145
377,48,56,789305739642000,18430136085454000,0.04282690784171476
378,12,4,790853305179000,980420000000000,0.8066474624946451
379,24,4,790853305179000,200000000000000000,0.003954266525895
380,52,2,1281778860810000,42120672204036496,0.030431111227307645
381,27,24,855173826192000,10000000000000000,0.0855173826192
382,33,55,788753305179000,39397885523912073,0.02002019384264355
383,4,57,976500000000000,3920000000000,249.10714285714286
384,6,36,894305739642000,5894305739642000,0.15172367690860858
385,38,37,843833651703000,18100000000000000,0.046620643740497236
386,7,62,828771026622000,17622538973378000,0.04702903638766281
387,9,47,814958651703000,388208600000000000,0.0020992802624748654
388,0,44,814958651703000,354542400000000000,0.002298621128821264
389,26,43,814958651703000,45841000000000000,0.017777942272267186
390,15,62,814958651703000,6246190000000000,0.13047292056485635
391,0,15,793958651703000,462764269052429000,0.0017156870242569402
392,5,28,793958651703000,6753600000000000,0.11756080486007463
393,5,11,793958651703000,1995000000000000000,0.00039797426150526313
394,5,36,793958651703000,13192600000000000,0.060182121166638874
395,5,50,793958651703000,297837700000000000,0.0026657426232575662
396,4,21,793958651703000,5315000000000000,0.14938074350009406
397,3,30,793958651703000,1935503656000000000,0.00041020777679326686
398,11,0,780951307731000,245530000000000000,0.0031806757126664766
399,4,46,775058651703000,39222915596207929,0.019760352842763496
400,44,1,775058651703000,100000000000000000,0.00775058651703
401,11,8,775037651703000,150000000000000000,0.00516691767802
402,17,58,774502151703000,50000000000000000,0.01549004303406
